year,month,country,shapeType,shapeGroup,min,max,mean,q1,q2,q3,std,sum,unit,count,cloudFree,date,source_file
2023,9,Angola,ADM0,AGO,0.0,1188.28,0.38,0.25,0.29,0.33,1.692,2270620.0,nW/cm²/sr,5977537.0,11.097,2023-09-01,eoatlas-monthly-nightlight-00009.csv
2023,10,Angola,ADM0,AGO,0.0,466.57,0.428,0.32,0.37,0.43,1.217,2558409.0,nW/cm²/sr,5977537.0,5.853,2023-10-01,eoatlas-monthly-nightlight-00009.csv
2023,11,Angola,ADM0,AGO,0.0,604.86,0.348,0.0,0.38,0.49,0.918,2081635.75,nW/cm²/sr,5977537.0,1.847,2023-11-01,eoatlas-monthly-nightlight-00009.csv
2023,12,Angola,ADM0,AGO,0.0,1078.86,0.249,0.0,0.22,0.37,1.201,1490919.375,nW/cm²/sr,5977537.0,1.096,2023-12-01,eoatlas-monthly-nightlight-00009.csv
2024,1,Angola,ADM0,AGO,0.0,1037.69,0.31,0.21,0.28,0.34,1.437,1851952.125,nW/cm²/sr,5977537.0,2.493,2024-01-01,eoatlas-monthly-nightlight-00009.csv
2024,2,Angola,ADM0,AGO,0.0,206.09,0.332,0.23,0.3,0.37,1.17,1982912.625,nW/cm²/sr,5977537.0,2.811,2024-02-01,eoatlas-monthly-nightlight-00009.csv
2024,3,Angola,ADM0,AGO,0.0,5611.83,0.346,0.24,0.31,0.37,3.153,2068114.25,nW/cm²/sr,5977537.0,3.016,2024-03-01,eoatlas-monthly-nightlight-00009.csv
2024,4,Angola,ADM0,AGO,0.0,2407.2,0.455,0.33,0.39,0.48,1.768,2720854.25,nW/cm²/sr,5977537.0,3.966,2024-04-01,eoatlas-monthly-nightlight-00009.csv
2024,5,Angola,ADM0,AGO,0.0,642.7,0.26,0.16,0.2,0.24,1.492,1556698.5,nW/cm²/sr,5977537.0,12.362,2024-05-01,eoatlas-monthly-nightlight-00009.csv
2012,1,Argentina,ADM0,ARG,0.0,10337.23,0.467,0.2,0.24,0.29,6.788,7480099.5,nW/cm²/sr,16020916.0,9.216,2012-01-01,eoatlas-monthly-nightlight-00007.csv
2012,2,Argentina,ADM0,ARG,0.0,2456.64,0.548,0.3,0.34,0.39,3.321,8779165.0,nW/cm²/sr,16020913.0,9.164,2012-02-01,eoatlas-monthly-nightlight-00007.csv
2012,3,Argentina,ADM0,ARG,0.0,1838.87,0.56,0.3,0.34,0.38,3.492,8970364.0,nW/cm²/sr,16020916.0,12.969,2012-03-01,eoatlas-monthly-nightlight-00007.csv
2012,4,Argentina,ADM0,ARG,0.0,3249.46,0.67,0.41,0.45,0.49,3.758,10737535.0,nW/cm²/sr,16020916.0,13.524,2012-04-01,eoatlas-monthly-nightlight-00007.csv
2012,5,Argentina,ADM0,ARG,0.0,9865.36,0.597,0.33,0.37,0.41,6.197,9569618.0,nW/cm²/sr,16020916.0,10.059,2012-05-01,eoatlas-monthly-nightlight-00007.csv
2012,6,Argentina,ADM0,ARG,0.0,6796.97,0.558,0.27,0.32,0.37,4.455,8941685.0,nW/cm²/sr,16020916.0,11.007,2012-06-01,eoatlas-monthly-nightlight-00007.csv
2012,7,Argentina,ADM0,ARG,0.0,5896.41,0.484,0.2,0.23,0.27,5.34,7749222.5,nW/cm²/sr,16020916.0,13.17,2012-07-01,eoatlas-monthly-nightlight-00007.csv
2012,8,Argentina,ADM0,ARG,0.0,993.84,0.442,0.17,0.2,0.24,3.509,7082242.5,nW/cm²/sr,16020916.0,10.737,2012-08-01,eoatlas-monthly-nightlight-00007.csv
2012,9,Argentina,ADM0,ARG,0.0,948.83,0.427,0.16,0.19,0.22,3.572,6838244.0,nW/cm²/sr,16020916.0,11.978,2012-09-01,eoatlas-monthly-nightlight-00007.csv
2012,10,Argentina,ADM0,ARG,0.0,1480.31,0.502,0.24,0.29,0.33,3.272,8037724.0,nW/cm²/sr,16020916.0,11.295,2012-10-01,eoatlas-monthly-nightlight-00007.csv
2012,11,Argentina,ADM0,ARG,0.0,2707.91,0.523,0.26,0.3,0.34,3.824,8381398.5,nW/cm²/sr,16020916.0,12.91,2012-11-01,eoatlas-monthly-nightlight-00007.csv
2012,12,Argentina,ADM0,ARG,0.0,3422.74,0.551,0.27,0.3,0.35,3.894,8832103.0,nW/cm²/sr,16020916.0,11.812,2012-12-01,eoatlas-monthly-nightlight-00007.csv
2013,1,Argentina,ADM0,ARG,0.0,2983.77,0.489,0.22,0.25,0.3,4.218,7829907.0,nW/cm²/sr,16020916.0,12.951,2013-01-01,eoatlas-monthly-nightlight-00007.csv
2013,2,Argentina,ADM0,ARG,0.0,1845.91,0.398,0.13,0.17,0.21,3.612,6371638.5,nW/cm²/sr,16020916.0,12.388,2013-02-01,eoatlas-monthly-nightlight-00007.csv
2013,3,Argentina,ADM0,ARG,0.0,2101.53,0.422,0.18,0.2,0.23,3.304,6754446.5,nW/cm²/sr,16020916.0,11.971,2013-03-01,eoatlas-monthly-nightlight-00007.csv
2013,4,Argentina,ADM0,ARG,0.0,5465.11,0.613,0.34,0.37,0.41,5.022,9813593.0,nW/cm²/sr,16020916.0,14.832,2013-04-01,eoatlas-monthly-nightlight-00007.csv
2013,5,Argentina,ADM0,ARG,0.0,3365.17,0.594,0.3,0.35,0.4,4.047,9508793.0,nW/cm²/sr,16020916.0,13.629,2013-05-01,eoatlas-monthly-nightlight-00007.csv
2013,6,Argentina,ADM0,ARG,0.0,1227.63,0.535,0.25,0.28,0.33,3.654,8573697.0,nW/cm²/sr,16020916.0,13.069,2013-06-01,eoatlas-monthly-nightlight-00007.csv
2013,7,Argentina,ADM0,ARG,0.0,2891.62,0.477,0.2,0.24,0.28,3.698,7648087.0,nW/cm²/sr,16020916.0,13.032,2013-07-01,eoatlas-monthly-nightlight-00007.csv
2013,8,Argentina,ADM0,ARG,0.0,3389.08,0.465,0.16,0.19,0.23,4.935,7455364.5,nW/cm²/sr,16020916.0,14.919,2013-08-01,eoatlas-monthly-nightlight-00007.csv
2013,9,Argentina,ADM0,ARG,0.0,12070.38,0.457,0.14,0.18,0.22,8.16,7324820.5,nW/cm²/sr,16020916.0,10.982,2013-09-01,eoatlas-monthly-nightlight-00007.csv
2013,10,Argentina,ADM0,ARG,0.0,1168.03,0.537,0.24,0.27,0.31,3.84,8598190.0,nW/cm²/sr,16020916.0,13.793,2013-10-01,eoatlas-monthly-nightlight-00007.csv
2013,11,Argentina,ADM0,ARG,0.0,3361.74,0.575,0.29,0.32,0.36,4.279,9218119.0,nW/cm²/sr,16020916.0,12.471,2013-11-01,eoatlas-monthly-nightlight-00007.csv
2013,12,Argentina,ADM0,ARG,0.0,2530.66,0.564,0.26,0.31,0.37,3.665,9032555.0,nW/cm²/sr,16020916.0,13.159,2013-12-01,eoatlas-monthly-nightlight-00007.csv
2014,1,Argentina,ADM0,ARG,0.0,1583.39,0.485,0.19,0.25,0.3,3.949,7773456.5,nW/cm²/sr,16020916.0,14.041,2014-01-01,eoatlas-monthly-nightlight-00007.csv
2014,2,Argentina,ADM0,ARG,0.0,1630.79,0.492,0.23,0.26,0.3,3.443,7887995.0,nW/cm²/sr,16020916.0,10.902,2014-02-01,eoatlas-monthly-nightlight-00007.csv
2014,3,Argentina,ADM0,ARG,,,,,,,,,,,,2014-03-01,eoatlas-monthly-nightlight-00007.csv
2014,4,Argentina,ADM0,ARG,0.0,1473.14,0.595,0.33,0.37,0.42,3.388,9536106.0,nW/cm²/sr,16020916.0,11.226,2014-04-01,eoatlas-monthly-nightlight-00007.csv
2014,5,Argentina,ADM0,ARG,0.0,4040.87,0.56,0.29,0.33,0.37,3.827,8973214.0,nW/cm²/sr,16020916.0,12.704,2014-05-01,eoatlas-monthly-nightlight-00007.csv
2014,6,Argentina,ADM0,ARG,0.0,6471.7,0.502,0.23,0.26,0.3,4.65,8050096.0,nW/cm²/sr,16020916.0,12.275,2014-06-01,eoatlas-monthly-nightlight-00007.csv
2014,7,Argentina,ADM0,ARG,0.0,2321.81,0.5,0.22,0.26,0.31,3.83,8014507.5,nW/cm²/sr,16020916.0,12.968,2014-07-01,eoatlas-monthly-nightlight-00007.csv
2014,8,Argentina,ADM0,ARG,0.0,5261.18,0.472,0.18,0.21,0.25,4.758,7555542.5,nW/cm²/sr,16020916.0,14.782,2014-08-01,eoatlas-monthly-nightlight-00007.csv
2014,9,Argentina,ADM0,ARG,0.0,2307.43,0.473,0.18,0.22,0.26,4.151,7572600.0,nW/cm²/sr,16020916.0,12.617,2014-09-01,eoatlas-monthly-nightlight-00007.csv
2014,10,Argentina,ADM0,ARG,0.0,6280.91,0.569,0.27,0.32,0.36,5.027,9122011.0,nW/cm²/sr,16020916.0,12.921,2014-10-01,eoatlas-monthly-nightlight-00007.csv
2014,11,Argentina,ADM0,ARG,0.0,1864.36,0.606,0.31,0.35,0.39,3.974,9710625.0,nW/cm²/sr,16020916.0,12.374,2014-11-01,eoatlas-monthly-nightlight-00007.csv
2014,12,Argentina,ADM0,ARG,0.0,1814.17,0.593,0.25,0.3,0.36,3.959,9506216.0,nW/cm²/sr,16020916.0,11.751,2014-12-01,eoatlas-monthly-nightlight-00007.csv
2015,1,Argentina,ADM0,ARG,0.0,2044.39,0.422,0.14,0.19,0.24,3.84,6753038.5,nW/cm²/sr,16020916.0,11.004,2015-01-01,eoatlas-monthly-nightlight-00007.csv
2015,2,Argentina,ADM0,ARG,0.0,5433.72,0.542,0.26,0.3,0.35,4.187,8676610.0,nW/cm²/sr,16020916.0,11.068,2015-02-01,eoatlas-monthly-nightlight-00007.csv
2015,3,Argentina,ADM0,ARG,0.0,2254.29,0.62,0.34,0.38,0.42,3.758,9930124.0,nW/cm²/sr,16020916.0,11.242,2015-03-01,eoatlas-monthly-nightlight-00007.csv
2015,4,Argentina,ADM0,ARG,0.0,1523.5,0.674,0.37,0.42,0.48,3.813,10793261.0,nW/cm²/sr,16020916.0,11.525,2015-04-01,eoatlas-monthly-nightlight-00007.csv
2015,5,Argentina,ADM0,ARG,0.0,3001.54,0.577,0.28,0.33,0.38,3.826,9241662.0,nW/cm²/sr,16020916.0,9.343,2015-05-01,eoatlas-monthly-nightlight-00007.csv
2015,6,Argentina,ADM0,ARG,0.0,3606.1,0.548,0.24,0.29,0.34,4.26,8774088.0,nW/cm²/sr,16020916.0,13.222,2015-06-01,eoatlas-monthly-nightlight-00007.csv
2015,7,Argentina,ADM0,ARG,0.0,1808.9,0.461,0.16,0.19,0.23,3.903,7388765.0,nW/cm²/sr,16020916.0,12.209,2015-07-01,eoatlas-monthly-nightlight-00007.csv
2015,8,Argentina,ADM0,ARG,0.0,1610.08,0.407,0.13,0.16,0.21,3.549,6513507.0,nW/cm²/sr,16020916.0,10.438,2015-08-01,eoatlas-monthly-nightlight-00007.csv
2015,9,Argentina,ADM0,ARG,0.0,987.46,0.456,0.13,0.18,0.22,3.938,7312159.0,nW/cm²/sr,16020916.0,14.358,2015-09-01,eoatlas-monthly-nightlight-00007.csv
2015,10,Argentina,ADM0,ARG,0.0,1799.96,0.487,0.2,0.23,0.27,3.784,7795167.5,nW/cm²/sr,16020916.0,11.66,2015-10-01,eoatlas-monthly-nightlight-00007.csv
2015,11,Argentina,ADM0,ARG,0.0,2312.9,0.524,0.21,0.26,0.32,3.938,8399518.0,nW/cm²/sr,16020916.0,13.137,2015-11-01,eoatlas-monthly-nightlight-00007.csv
2015,12,Argentina,ADM0,ARG,0.0,2458.72,0.475,0.15,0.2,0.25,3.94,7607867.0,nW/cm²/sr,16020916.0,12.37,2015-12-01,eoatlas-monthly-nightlight-00007.csv
2016,1,Argentina,ADM0,ARG,0.0,1047.79,0.508,0.21,0.25,0.29,3.61,8138379.0,nW/cm²/sr,16020916.0,12.396,2016-01-01,eoatlas-monthly-nightlight-00007.csv
2016,2,Argentina,ADM0,ARG,0.0,813.52,0.5,0.22,0.26,0.32,3.302,8006602.0,nW/cm²/sr,16020916.0,12.068,2016-02-01,eoatlas-monthly-nightlight-00007.csv
2016,3,Argentina,ADM0,ARG,0.0,732.73,0.538,0.25,0.28,0.32,3.528,8623671.0,nW/cm²/sr,16020916.0,12.884,2016-03-01,eoatlas-monthly-nightlight-00007.csv
2016,4,Argentina,ADM0,ARG,0.0,1873.09,0.511,0.26,0.29,0.34,3.214,8180072.5,nW/cm²/sr,16020916.0,9.275,2016-04-01,eoatlas-monthly-nightlight-00007.csv
2016,5,Argentina,ADM0,ARG,0.0,1893.03,0.59,0.32,0.37,0.43,3.314,9456563.0,nW/cm²/sr,16020916.0,8.068,2016-05-01,eoatlas-monthly-nightlight-00007.csv
2016,6,Argentina,ADM0,ARG,0.0,3000.41,0.448,0.18,0.22,0.26,3.78,7180233.5,nW/cm²/sr,16020916.0,11.751,2016-06-01,eoatlas-monthly-nightlight-00007.csv
2016,7,Argentina,ADM0,ARG,0.0,6312.62,0.368,0.09,0.12,0.16,4.206,5901515.5,nW/cm²/sr,16020916.0,10.534,2016-07-01,eoatlas-monthly-nightlight-00007.csv
2016,8,Argentina,ADM0,ARG,0.0,761.97,0.369,0.08,0.12,0.16,3.462,5908006.0,nW/cm²/sr,16020916.0,13.779,2016-08-01,eoatlas-monthly-nightlight-00007.csv
2016,9,Argentina,ADM0,ARG,0.0,989.54,0.491,0.17,0.21,0.26,3.812,7859433.0,nW/cm²/sr,16020916.0,14.719,2016-09-01,eoatlas-monthly-nightlight-00007.csv
2016,10,Argentina,ADM0,ARG,0.0,1415.65,0.451,0.17,0.22,0.26,3.479,7223521.0,nW/cm²/sr,16020916.0,13.414,2016-10-01,eoatlas-monthly-nightlight-00007.csv
2016,11,Argentina,ADM0,ARG,0.0,1682.93,0.552,0.25,0.28,0.33,3.83,8842828.0,nW/cm²/sr,16020916.0,13.659,2016-11-01,eoatlas-monthly-nightlight-00007.csv
2016,12,Argentina,ADM0,ARG,0.0,13796.87,0.656,0.21,0.25,0.32,21.634,10510018.0,nW/cm²/sr,16020916.0,13.77,2016-12-01,eoatlas-monthly-nightlight-00007.csv
2017,1,Argentina,ADM0,ARG,0.0,2631.97,0.49,0.16,0.19,0.24,5.197,7849945.0,nW/cm²/sr,16020916.0,15.233,2017-01-01,eoatlas-monthly-nightlight-00007.csv
2017,2,Argentina,ADM0,ARG,0.0,2992.64,0.444,0.17,0.21,0.25,4.208,7120856.0,nW/cm²/sr,16020916.0,9.524,2017-02-01,eoatlas-monthly-nightlight-00007.csv
2017,3,Argentina,ADM0,ARG,0.0,3471.05,0.434,0.16,0.19,0.23,3.61,6949537.5,nW/cm²/sr,16020916.0,12.748,2017-03-01,eoatlas-monthly-nightlight-00007.csv
2017,4,Argentina,ADM0,ARG,0.0,3877.83,0.503,0.22,0.25,0.29,4.013,8066502.0,nW/cm²/sr,16020916.0,11.829,2017-04-01,eoatlas-monthly-nightlight-00007.csv
2017,5,Argentina,ADM0,ARG,0.0,6600.61,0.514,0.22,0.25,0.29,4.702,8234963.0,nW/cm²/sr,16020916.0,12.245,2017-05-01,eoatlas-monthly-nightlight-00007.csv
2017,6,Argentina,ADM0,ARG,0.0,1558.7,0.512,0.2,0.25,0.31,3.631,8196166.0,nW/cm²/sr,16020916.0,10.407,2017-06-01,eoatlas-monthly-nightlight-00007.csv
2017,7,Argentina,ADM0,ARG,0.0,2187.54,0.404,0.1,0.14,0.18,3.996,6471373.0,nW/cm²/sr,16020916.0,12.76,2017-07-01,eoatlas-monthly-nightlight-00007.csv
2017,8,Argentina,ADM0,ARG,0.0,799.84,0.449,0.12,0.16,0.21,3.906,7187172.5,nW/cm²/sr,16020916.0,10.642,2017-08-01,eoatlas-monthly-nightlight-00007.csv
2017,9,Argentina,ADM0,ARG,0.0,2426.49,0.441,0.12,0.17,0.21,3.916,7059685.5,nW/cm²/sr,16020916.0,13.091,2017-09-01,eoatlas-monthly-nightlight-00007.csv
2017,10,Argentina,ADM0,ARG,0.0,2447.21,0.502,0.18,0.25,0.31,3.893,8034947.0,nW/cm²/sr,16020916.0,,2017-10-01,eoatlas-monthly-nightlight-00007.csv
2017,11,Argentina,ADM0,ARG,0.0,7436.55,0.6,0.27,0.31,0.38,5.121,9612998.0,nW/cm²/sr,16020916.0,,2017-11-01,eoatlas-monthly-nightlight-00007.csv
2017,12,Argentina,ADM0,ARG,0.0,1342.05,0.533,0.18,0.23,0.34,3.752,8536483.0,nW/cm²/sr,16020916.0,14.232,2017-12-01,eoatlas-monthly-nightlight-00007.csv
2018,1,Argentina,ADM0,ARG,0.0,4084.33,0.528,0.23,0.28,0.34,4.078,8456576.0,nW/cm²/sr,16020916.0,12.781,2018-01-01,eoatlas-monthly-nightlight-00007.csv
2018,2,Argentina,ADM0,ARG,0.0,1120.36,0.529,0.22,0.26,0.31,3.711,8481289.0,nW/cm²/sr,16020916.0,12.246,2018-02-01,eoatlas-monthly-nightlight-00007.csv
2018,3,Argentina,ADM0,ARG,0.0,1288.07,0.485,0.19,0.22,0.26,3.557,7776220.0,nW/cm²/sr,16020916.0,14.541,2018-03-01,eoatlas-monthly-nightlight-00007.csv
2018,4,Argentina,ADM0,ARG,0.0,5190.16,0.523,0.25,0.28,0.32,3.996,8381142.5,nW/cm²/sr,16020916.0,13.483,2018-04-01,eoatlas-monthly-nightlight-00007.csv
2018,5,Argentina,ADM0,ARG,0.0,14038.49,0.516,0.24,0.28,0.32,7.817,8271962.5,nW/cm²/sr,16020916.0,10.558,2018-05-01,eoatlas-monthly-nightlight-00007.csv
2018,6,Argentina,ADM0,ARG,0.0,3509.28,0.447,0.15,0.18,0.22,4.319,7168265.5,nW/cm²/sr,16020916.0,10.908,2018-06-01,eoatlas-monthly-nightlight-00007.csv
2018,7,Argentina,ADM0,ARG,0.0,740.02,0.423,0.17,0.21,0.25,2.853,6769496.0,nW/cm²/sr,16020916.0,10.201,2018-07-01,eoatlas-monthly-nightlight-00007.csv
2018,8,Argentina,ADM0,ARG,0.0,4075.24,0.381,0.09,0.12,0.16,4.51,6105289.5,nW/cm²/sr,16020916.0,10.699,2018-08-01,eoatlas-monthly-nightlight-00007.csv
2018,9,Argentina,ADM0,ARG,0.0,3339.65,0.399,0.1,0.13,0.17,4.128,6399182.0,nW/cm²/sr,16020916.0,13.2,2018-09-01,eoatlas-monthly-nightlight-00007.csv
2018,10,Argentina,ADM0,ARG,0.0,3863.17,0.436,0.13,0.17,0.22,5.001,6985090.5,nW/cm²/sr,16020916.0,13.087,2018-10-01,eoatlas-monthly-nightlight-00007.csv
2018,11,Argentina,ADM0,ARG,0.0,4299.0,0.454,0.17,0.2,0.26,3.937,7281345.5,nW/cm²/sr,16020916.0,12.747,2018-11-01,eoatlas-monthly-nightlight-00007.csv
2018,12,Argentina,ADM0,ARG,0.0,2344.14,0.501,0.16,0.2,0.3,3.766,8025241.5,nW/cm²/sr,16020916.0,14.843,2018-12-01,eoatlas-monthly-nightlight-00007.csv
2019,1,Argentina,ADM0,ARG,0.0,1516.48,0.388,0.09,0.13,0.21,3.543,6217718.0,nW/cm²/sr,16020916.0,13.586,2019-01-01,eoatlas-monthly-nightlight-00007.csv
2019,2,Argentina,ADM0,ARG,0.0,1608.5,0.383,0.08,0.13,0.18,3.686,6142985.5,nW/cm²/sr,16020916.0,12.788,2019-02-01,eoatlas-monthly-nightlight-00007.csv
2019,3,Argentina,ADM0,ARG,0.0,4214.35,0.404,0.12,0.15,0.2,3.832,6478165.5,nW/cm²/sr,16020916.0,15.248,2019-03-01,eoatlas-monthly-nightlight-00007.csv
2019,4,Argentina,ADM0,ARG,0.0,1902.45,0.521,0.24,0.28,0.32,3.555,8351227.0,nW/cm²/sr,16020916.0,14.319,2019-04-01,eoatlas-monthly-nightlight-00007.csv
2019,5,Argentina,ADM0,ARG,0.0,4073.0,0.495,0.21,0.25,0.3,3.854,7931956.5,nW/cm²/sr,16020916.0,12.354,2019-05-01,eoatlas-monthly-nightlight-00007.csv
2019,6,Argentina,ADM0,ARG,0.0,4077.86,0.458,0.17,0.21,0.26,3.944,7341381.0,nW/cm²/sr,16020916.0,11.632,2019-06-01,eoatlas-monthly-nightlight-00007.csv
2019,7,Argentina,ADM0,ARG,0.0,3037.46,0.407,0.12,0.16,0.21,3.982,6527059.0,nW/cm²/sr,16020916.0,13.007,2019-07-01,eoatlas-monthly-nightlight-00007.csv
2019,8,Argentina,ADM0,ARG,0.0,4796.11,0.417,0.08,0.12,0.17,4.806,6676709.0,nW/cm²/sr,16020916.0,13.494,2019-08-01,eoatlas-monthly-nightlight-00007.csv
2019,9,Argentina,ADM0,ARG,0.0,3721.56,0.439,0.11,0.14,0.19,4.446,7037221.0,nW/cm²/sr,16020916.0,13.909,2019-09-01,eoatlas-monthly-nightlight-00007.csv
2019,10,Argentina,ADM0,ARG,0.0,9953.23,0.428,0.14,0.18,0.23,6.188,6860433.0,nW/cm²/sr,16020916.0,12.964,2019-10-01,eoatlas-monthly-nightlight-00007.csv
2019,11,Argentina,ADM0,ARG,0.0,2153.17,0.498,0.22,0.26,0.31,3.614,7981027.5,nW/cm²/sr,16020916.0,12.102,2019-11-01,eoatlas-monthly-nightlight-00007.csv
2019,12,Argentina,ADM0,ARG,0.0,2278.83,0.505,0.18,0.23,0.3,3.976,8084146.5,nW/cm²/sr,16020916.0,13.346,2019-12-01,eoatlas-monthly-nightlight-00007.csv
2020,1,Argentina,ADM0,ARG,0.0,2033.13,0.344,0.06,0.1,0.15,3.615,5518236.5,nW/cm²/sr,16020916.0,15.023,2020-01-01,eoatlas-monthly-nightlight-00007.csv
2020,2,Argentina,ADM0,ARG,0.0,2956.02,0.545,0.24,0.28,0.33,4.396,8724703.0,nW/cm²/sr,16020916.0,16.301,2020-02-01,eoatlas-monthly-nightlight-00007.csv
2020,3,Argentina,ADM0,ARG,0.05,1948.42,0.552,0.28,0.31,0.34,3.551,8836748.0,nW/cm²/sr,16020916.0,16.903,2020-03-01,eoatlas-monthly-nightlight-00007.csv
2020,4,Argentina,ADM0,ARG,0.09,1259.27,0.595,0.32,0.37,0.42,3.21,9529085.0,nW/cm²/sr,16020916.0,15.116,2020-04-01,eoatlas-monthly-nightlight-00007.csv
2020,5,Argentina,ADM0,ARG,0.0,1651.8,0.556,0.28,0.31,0.35,3.392,8906134.0,nW/cm²/sr,16020916.0,14.492,2020-05-01,eoatlas-monthly-nightlight-00007.csv
2020,6,Argentina,ADM0,ARG,0.0,1956.47,0.531,0.25,0.29,0.34,3.402,8512482.0,nW/cm²/sr,16020916.0,10.945,2020-06-01,eoatlas-monthly-nightlight-00007.csv
2020,7,Argentina,ADM0,ARG,0.0,2168.76,0.474,0.2,0.24,0.29,3.342,7590327.5,nW/cm²/sr,16020916.0,11.211,2020-07-01,eoatlas-monthly-nightlight-00007.csv
2020,8,Argentina,ADM0,ARG,0.0,2492.04,0.482,0.15,0.18,0.22,4.504,7714824.5,nW/cm²/sr,16020916.0,14.09,2020-08-01,eoatlas-monthly-nightlight-00007.csv
2020,9,Argentina,ADM0,ARG,0.0,3331.53,0.503,0.18,0.21,0.26,4.251,8060499.5,nW/cm²/sr,16020916.0,13.992,2020-09-01,eoatlas-monthly-nightlight-00007.csv
2020,10,Argentina,ADM0,ARG,0.0,1869.93,0.465,0.19,0.22,0.26,3.471,7454493.5,nW/cm²/sr,16020916.0,13.468,2020-10-01,eoatlas-monthly-nightlight-00007.csv
2020,11,Argentina,ADM0,ARG,0.0,2310.33,0.564,0.26,0.32,0.38,3.712,9036209.0,nW/cm²/sr,16020916.0,12.802,2020-11-01,eoatlas-monthly-nightlight-00007.csv
2020,12,Argentina,ADM0,ARG,0.0,2021.46,0.54,0.21,0.26,0.33,3.746,8651646.0,nW/cm²/sr,16020916.0,14.481,2020-12-01,eoatlas-monthly-nightlight-00007.csv
2021,1,Argentina,ADM0,ARG,0.0,4177.92,0.545,0.26,0.3,0.34,4.745,8736501.0,nW/cm²/sr,16020916.0,15.267,2021-01-01,eoatlas-monthly-nightlight-00007.csv
2021,2,Argentina,ADM0,ARG,0.0,3160.72,0.442,0.18,0.21,0.25,3.862,7087027.5,nW/cm²/sr,16020916.0,15.268,2021-02-01,eoatlas-monthly-nightlight-00007.csv
2021,3,Argentina,ADM0,ARG,0.0,1619.64,0.547,0.27,0.32,0.37,3.178,8765529.0,nW/cm²/sr,16020916.0,14.782,2021-03-01,eoatlas-monthly-nightlight-00007.csv
2021,4,Argentina,ADM0,ARG,0.05,1796.39,0.572,0.3,0.34,0.39,3.347,9165970.0,nW/cm²/sr,16020916.0,14.601,2021-04-01,eoatlas-monthly-nightlight-00007.csv
2021,5,Argentina,ADM0,ARG,0.0,1932.37,0.535,0.25,0.28,0.33,3.646,8569878.0,nW/cm²/sr,16020916.0,13.656,2021-05-01,eoatlas-monthly-nightlight-00007.csv
2021,6,Argentina,ADM0,ARG,0.0,3238.81,0.508,0.23,0.27,0.32,3.381,8137486.0,nW/cm²/sr,16020916.0,12.907,2021-06-01,eoatlas-monthly-nightlight-00007.csv
2021,7,Argentina,ADM0,ARG,0.0,2097.77,0.45,0.15,0.19,0.23,3.751,7217065.0,nW/cm²/sr,16020916.0,13.945,2021-07-01,eoatlas-monthly-nightlight-00007.csv
2021,8,Argentina,ADM0,ARG,,,,,,,,,,,,2021-08-01,eoatlas-monthly-nightlight-00007.csv
2021,9,Argentina,ADM0,ARG,0.0,11071.88,0.393,0.12,0.17,0.22,5.863,6299063.0,nW/cm²/sr,16020916.0,12.756,2021-09-01,eoatlas-monthly-nightlight-00007.csv
2021,10,Argentina,ADM0,ARG,0.0,2736.78,0.483,0.19,0.23,0.27,4.114,7734045.5,nW/cm²/sr,16020916.0,15.227,2021-10-01,eoatlas-monthly-nightlight-00007.csv
2021,11,Argentina,ADM0,ARG,0.0,4229.57,0.574,0.28,0.33,0.39,4.026,9202548.0,nW/cm²/sr,16020916.0,13.185,2021-11-01,eoatlas-monthly-nightlight-00007.csv
2021,12,Argentina,ADM0,ARG,0.0,2749.66,0.599,0.28,0.34,0.41,3.919,9601144.0,nW/cm²/sr,16020916.0,14.177,2021-12-01,eoatlas-monthly-nightlight-00007.csv
2022,1,Argentina,ADM0,ARG,0.0,4454.81,0.578,0.27,0.3,0.36,4.599,9264253.0,nW/cm²/sr,16020916.0,15.676,2022-01-01,eoatlas-monthly-nightlight-00007.csv
2022,2,Argentina,ADM0,ARG,0.0,2335.52,0.569,0.27,0.32,0.37,3.966,9120932.0,nW/cm²/sr,16020916.0,12.822,2022-02-01,eoatlas-monthly-nightlight-00007.csv
2022,3,Argentina,ADM0,ARG,0.0,1978.62,0.605,0.31,0.35,0.4,3.931,9695363.0,nW/cm²/sr,16020916.0,16.643,2022-03-01,eoatlas-monthly-nightlight-00007.csv
2022,4,Argentina,ADM0,ARG,0.0,4885.28,0.689,0.4,0.43,0.48,4.478,11042344.0,nW/cm²/sr,16020916.0,16.132,2022-04-01,eoatlas-monthly-nightlight-00007.csv
2022,5,Argentina,ADM0,ARG,0.0,2795.7,0.671,0.35,0.41,0.47,4.079,10756270.0,nW/cm²/sr,16020916.0,16.568,2022-05-01,eoatlas-monthly-nightlight-00007.csv
2022,6,Argentina,ADM0,ARG,,,,,,,,,,,,2022-06-01,eoatlas-monthly-nightlight-00007.csv
2022,7,Argentina,ADM0,ARG,0.0,1902.25,0.419,0.12,0.17,0.22,3.297,6712146.0,nW/cm²/sr,16020916.0,11.083,2022-07-01,eoatlas-monthly-nightlight-00007.csv
2022,8,Argentina,ADM0,ARG,,,,,,,,,,,,2022-08-01,eoatlas-monthly-nightlight-00007.csv
2022,9,Argentina,ADM0,ARG,0.0,1700.86,0.561,0.24,0.29,0.34,3.834,8980873.0,nW/cm²/sr,16020916.0,13.993,2022-09-01,eoatlas-monthly-nightlight-00007.csv
